Initialising fast UCB table... done
Time in this step 4.82566
Time in this step 4.74415
Time in this step 4.86332
Time in this step 4.79108
Time in this step 4.83608
Time in this step 4.74918
Time in this step 4.92449
Time in this step 4.68482
Time in this step 4.80221
Time in this step 4.6505
Time in this step 4.71351
Time in this step 4.64475
Time in this step 4.61789
Time in this step 4.62994
Time in this step 4.57131
Time in this step 4.6107
Time in this step 4.56307
Time in this step 4.60676
Time in this step 4.55654
Time in this step 4.59337
Time in this step 4.50976
Time in this step 4.79633
Time in this step 5.15773
Time in this step 4.89221
Time in this step 4.55306
Time in this step 4.53245
Time in this step 4.4453
Time in this step 4.53791
Time in this step 4.51514
Time in this step 4.46336
Time in this step 4.58469
Time in this step 4.425
Time in this step 4.45303
Time in this step 4.38038
Time in this step 4.40806
Time in this step 4.36057
Time in this step 4.39105
Time in this step 4.38002
Time in this step 4.32591
Time in this step 4.3989
Time in this step 4.3197
Time in this step 4.39377
Time in this step 4.39475
Time in this step 4.31445
Time in this step 4.40158
Time in this step 4.4588
Time in this step 4.46071
Time in this step 4.54046
Time in this step 4.41749
Time in this step 4.30643
Time in this step 4.69417
Time in this step 4.68412
Time in this step 4.33238
Time in this step 4.2292
Time in this step 4.24592
Time in this step 4.32378
Time in this step 4.4246
Time in this step 4.21917
Time in this step 4.16185
Time in this step 4.18406
Time in this step 4.1182
Time in this step 4.13748
Time in this step 4.21477
Time in this step 4.148
Time in this step 4.13535
Time in this step 4.10547
Time in this step 4.13817
Time in this step 4.21801
Time in this step 4.05959
Time in this step 4.07154
Time in this step 4.01338
Time in this step 4.06992
Time in this step 3.99426
Time in this step 4.2454
Time in this step 4.0926
Time in this step 3.99169
Time in this step 4.06622
Time in this step 3.98764
Time in this step 4.11323
Time in this step 4.26856
Time in this step 3.94865
Time in this step 3.97817
Time in this step 3.92644
Time in this step 3.96503
Time in this step 3.89856
Time in this step 3.87371
Time in this step 3.91655
Time in this step 3.83322
Time in this step 3.85938
Time in this step 3.89761
Time in this step 3.83037
Time in this step 4.26364
Time in this step 3.91499
Time in this step 3.82169
Time in this step 3.87006
Time in this step 3.75947
Time in this step 3.81162
Time in this step 3.7846
Time in this step 3.76645
Time in this step 3.78518
Time in this step 3.71852
Time in this step 3.69347
Time in this step 3.8453
Time in this step 3.66596
Time in this step 3.76151
Time in this step 3.70153
Time in this step 3.64189
Time in this step 3.69321
Time in this step 3.65865
Time in this step 3.63012
Time in this step 3.67773
Time in this step 3.61034
Time in this step 3.63328
Time in this step 3.63165
Time in this step 3.60858
Time in this step 3.62722
Time in this step 3.65351
Time in this step 3.53453
Time in this step 3.61953
Time in this step 3.55316
Time in this step 3.62948
Time in this step 3.59339
Time in this step 3.51916
Time in this step 3.51858
Time in this step 3.53126
Time in this step 3.4932
Time in this step 3.54887
Time in this step 3.52687
Time in this step 3.46992
Time in this step 3.51522
Time in this step 3.44914
Time in this step 3.46879
Time in this step 3.51394
Time in this step 3.58501
Time in this step 3.44321
Time in this step 3.45672
Time in this step 3.39406
Time in this step 3.38067
Time in this step 3.55862
Time in this step 3.37759
Time in this step 3.39189
Time in this step 3.41881
Time in this step 3.34701
Time in this step 3.33299
Time in this step 3.39769
Time in this step 3.3286
Time in this step 3.3374
Time in this step 3.68055
Time in this step 3.8226
Time in this step 4.03365
Time in this step 3.66133
Time in this step 3.65337
Time in this step 3.69726
Time in this step 3.62211
Time in this step 3.62067
Time in this step 3.65798
Time in this step 3.60919
Time in this step 3.57282
Time in this step 3.60847
Time in this step 3.5796
Time in this step 3.21824
Time in this step 3.21575
Time in this step 3.168
Time in this step 3.19004
Time in this step 3.18615
Time in this step 3.14672
Time in this step 3.14376
Time in this step 3.18694
Time in this step 3.09942
Time in this step 3.10929
Time in this step 3.16187
Time in this step 3.10688
Time in this step 3.11785
Time in this step 3.12514
Time in this step 3.09229
Time in this step 3.04877
Time in this step 3.24125
Time in this step 3.23061
Time in this step 3.04952
Time in this step 3.07901
Time in this step 3.04167
Time in this step 3.01916
Time in this step 3.03137
Time in this step 3.02701
Time in this step 2.99326
Time in this step 2.95858
Time in this step 3.15443
Time in this step 2.97973
Time in this step 2.93167
Time in this step 3.09684
Time in this step 2.90228
Time in this step 2.91297
Time in this step 2.93829
Time in this step 3.12248
Time in this step 2.8968
Time in this step 2.87428
Time in this step 2.93528
Time in this step 2.85825
Time in this step 2.84708
Time in this step 2.92553
Time in this step 2.86177
Time in this step 2.88676
Time in this step 2.82543
Time in this step 2.88643
Time in this step 2.77214
Time in this step 2.81094
Time in this step 2.82788
Time in this step 2.7883
Time in this step 2.76698
Time in this step 2.76301
Time in this step 2.82945
Time in this step 2.73642
Time in this step 2.74431
Time in this step 2.74208
Time in this step 2.77323
Time in this step 2.69746
Time in this step 2.68815
Time in this step 2.71181
Time in this step 2.67826
Time in this step 2.67224
Time in this step 2.64597
Time in this step 2.72219
Time in this step 2.64454
Time in this step 2.71808
Time in this step 2.63925
Time in this step 2.6673
Time in this step 2.60021
Time in this step 2.6031
Time in this step 2.60938
Time in this step 2.62631
Time in this step 2.56259
Time in this step 2.55715
Time in this step 2.57644
Time in this step 2.5748
Time in this step 2.53602
Time in this step 2.52678
Time in this step 2.58993
Time in this step 2.5288
Time in this step 2.49838
Time in this step 2.49641
Time in this step 2.5412
Time in this step 2.48693
Time in this step 2.45572
Time in this step 2.45086
Time in this step 2.50321
Time in this step 2.43414
Time in this step 2.42799
Time in this step 2.42762
Time in this step 2.73648
Time in this step 2.64582
Time in this step 2.73688
Time in this step 2.62722
Time in this step 2.65076
Time in this step 2.58637
Time in this step 2.57364
Time in this step 2.58273
Time in this step 2.62
Time in this step 2.56533
Time in this step 2.54518
Time in this step 2.72711
Time in this step 2.54579
Time in this step 2.50644
Time in this step 2.48999
Time in this step 2.54697
Time in this step 2.49697
Time in this step 2.4828
Time in this step 2.46485
Time in this step 2.4922
Time in this step 2.49372
Time in this step 2.44925
Time in this step 2.42304
Time in this step 2.46779
Time in this step 2.42231
Time in this step 2.42147
Time in this step 2.40118
Time in this step 2.39723
Time in this step 2.6515
Time in this step 2.69751
Time in this step 2.69767
Time in this step 2.72101
Time in this step 2.66536
Time in this step 2.64063
Time in this step 2.44946
Time in this step 2.45104
Time in this step 2.33095
Time in this step 2.35103
Time in this step 2.30059
Time in this step 2.35259
Time in this step 2.46892
Time in this step 2.4031
Time in this step 2.28599
Time in this step 2.31426
Time in this step 2.30945
Time in this step 2.28812
Time in this step 2.02586
Time in this step 2.03543
Time in this step 2.05508
Time in this step 1.981
Time in this step 2.01312
Time in this step 1.95445
Time in this step 2.04236
Time in this step 1.9709
Time in this step 1.93812
Time in this step 1.92938
Time in this step 1.92897
Time in this step 1.93181
Time in this step 1.96489
Time in this step 1.8917
Time in this step 1.89843
Time in this step 1.87492
Time in this step 1.88291
Time in this step 1.94396
Time in this step 1.84699
Time in this step 1.83319
Time in this step 1.82685
Time in this step 1.81932
Time in this step 1.82547
Time in this step 1.7954
Time in this step 1.80145
Time in this step 1.78086
Time in this step 1.76371
Time in this step 1.83107
Time in this step 1.76721
Time in this step 1.80651
Time in this step 1.74903
Time in this step 1.72388
Time in this step 1.80292
Time in this step 1.76535
Time in this step 1.706
Time in this step 1.69722
Time in this step 1.69739
Time in this step 1.67739
Time in this step 1.79614
Time in this step 1.87872
Time in this step 1.72865
Time in this step 1.64486
Time in this step 1.62701
Time in this step 1.67895
Time in this step 1.63899
Time in this step 1.60758
Time in this step 1.61137
Time in this step 1.59882
Time in this step 1.59179
Time in this step 1.61401
Time in this step 1.57448
Time in this step 1.54462
Time in this step 1.53264
Time in this step 1.54428
Time in this step 1.57656
Time in this step 1.50621
Time in this step 1.57858
Time in this step 1.47329
Time in this step 1.45186
Time in this step 1.49141
Time in this step 1.44112
Time in this step 1.4414
Time in this step 1.43992
Time in this step 1.43218
Time in this step 1.43702
Time in this step 1.40425
Time in this step 1.38552
Time in this step 1.37354
Time in this step 1.38091
Time in this step 1.35069
Time in this step 1.36827
Time in this step 1.30639
Time in this step 1.30449
Time in this step 1.33391
Time in this step 1.30486
Time in this step 1.28383
Time in this step 1.23868
Time in this step 1.23569
Time in this step 1.15992
Time in this step 1.21408
Time in this step 1.04853
Time in this step 1.05766
Time in this step 0.812769
Time in this step 0.747074
Terminated
Discounted return = 243, average = 284.25
Undiscounted return = 243, average = 284.25
Starting run 5 with 4096 simulations... 
Time in this step 4.76246
Time in this step 4.76025
Time in this step 4.76305
Time in this step 4.70279
Time in this step 4.78244
Time in this step 4.71864
Time in this step 4.74143
Time in this step 4.67891
Time in this step 4.73301
Time in this step 4.68745
Time in this step 4.71004
Time in this step 4.68881
